activity_comment,assay_chembl_id,assay_description,assay_type,canonical_smiles,data_validity_comment,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,undefined_stereo,canonical_smiles_clean
,CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,,CHEMBL1135517,CHEMBL223270,6.21,=,=,Ki,nM,620.0,Ki,nM,620.0,False,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#Cc4ccccc4)nc32)[C@H](O)[C@@H]1O
,CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,CC1CCCN1C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,,CHEMBL1149198,CHEMBL114185,7.57,=,=,Ki,nM,27.0,Ki,nM,27.0,True,CC1CCCN1C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1
,CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,Nc1cc(C(=O)N2CCSCC2)cn2nc(-c3ccc(Br)o3)nc12,,CHEMBL1149198,CHEMBL323754,7.14,=,=,Ki,nM,73.0,Ki,nM,73.0,False,Nc1cc(C(=O)N2CCSCC2)cn2nc(-c3ccc(Br)o3)nc12
,CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,Nc1nc(C#Cc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,CHEMBL1135517,CHEMBL375190,6.44,=,=,Ki,nM,363.0,Ki,nM,363.0,False,Nc1nc(C#Cc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
,CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,COC[C@@H]1CCCN1C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,,CHEMBL1149198,CHEMBL110047,7.8,=,=,Ki,nM,16.0,Ki,nM,16.0,False,COC[C@@H]1CCCN1C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1
,CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,Cc1ccc(-c2nc3c(N)cc(C(=O)N4CCCCC4)cn3n2)o1,,CHEMBL1149198,CHEMBL419191,7.24,=,=,Ki,nM,57.0,Ki,nM,57.0,False,Cc1ccc(-c2nc3c(N)cc(C(=O)N4CCCCC4)cn3n2)o1
,CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,Cc1ccc(-c2nc3cc(C(=O)N4CCCC4)cc(N)n3n2)o1,,CHEMBL1149198,CHEMBL324591,7.77,=,=,Ki,nM,17.0,Ki,nM,17.0,False,Cc1ccc(-c2nc3cc(C(=O)N4CCCC4)cc(N)n3n2)o1
,CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,,CHEMBL1149198,CHEMBL113142,9.1,=,=,Ki,nM,0.8,Ki,nM,0.8,False,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
,CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,,CHEMBL1135517,CHEMBL319387,8.24,=,=,Ki,nM,5.7,Ki,nM,5.7,False,CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
,CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,Nc1cc(C(=O)N2CCSCC2)cc2nc(-c3ccc(Br)o3)nn12,,CHEMBL1149198,CHEMBL325237,8.05,=,=,Ki,nM,9.0,Ki,nM,9.0,False,Nc1cc(C(=O)N2CCSCC2)cc2nc(-c3ccc(Br)o3)nn12
,CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,CCCCC#Cc1nc(NC(C)C)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,,CHEMBL1135517,CHEMBL261623,6.71,=,=,Ki,nM,196.0,Ki,nM,196.0,False,CCCCC#Cc1nc(NC(C)C)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
,CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,Nc1cc(C(=O)N2CCCC2)cn2nc(-c3cccs3)nc12,,CHEMBL1149198,CHEMBL433162,6.71,=,=,Ki,nM,197.0,Ki,nM,197.0,False,Nc1cc(C(=O)N2CCCC2)cn2nc(-c3cccs3)nc12
,CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,CCN(CC)C(=O)c1cc(N)n2nc(-c3ccc(Br)o3)nc2c1,,CHEMBL1149198,CHEMBL110069,8.52,=,=,Ki,nM,3.0,Ki,nM,3.0,False,CCN(CC)C(=O)c1cc(N)n2nc(-c3ccc(Br)o3)nc2c1
,CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,CCN(CC)C(=O)C1CCCN(C(=O)c2cc(N)n3nc(-c4ccc(Br)o4)nc3c2)C1,,CHEMBL1149198,CHEMBL332718,8.1,=,=,Ki,nM,8.0,Ki,nM,8.0,True,CCN(CC)C(=O)C1CCCN(C(=O)c2cc(N)n3nc(-c4ccc(Br)o4)nc3c2)C1
,CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,CC(C)Nc1nc(C#Cc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,CHEMBL1135517,CHEMBL2113551,5.96,=,=,Ki,nM,1100.0,Ki,nM,1100.0,False,CC(C)Nc1nc(C#Cc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
,CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,CC(C)Nc1nc(C#C[C@@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,CHEMBL1135517,CHEMBL259938,7.37,=,=,Ki,nM,43.0,Ki,nM,43.0,False,CC(C)Nc1nc(C#C[C@@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
,CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,CCN(CCc1ccccn1)C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,,CHEMBL1149198,CHEMBL113468,7.12,=,=,Ki,nM,76.0,Ki,nM,76.0,False,CCN(CCc1ccccn1)C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1
,CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,Nc1cc(C(=O)N2CCCC2)cn2nc(-c3ccco3)nc12,,CHEMBL1149198,CHEMBL113412,7.24,=,=,Ki,nM,57.0,Ki,nM,57.0,False,Nc1cc(C(=O)N2CCCC2)cn2nc(-c3ccco3)nc12
,CHEMBL641569,Affinity for A2a receptor by displacement of [3H]-CGS- 21680 from human striatum,B,CCNC(=O)[C@H]1OC(n2cnc3c(NCCCCCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,,CHEMBL1133855,CHEMBL611562,5.21,=,=,Ki,nM,6100.0,Ki,nM,6100.0,True,CCNC(=O)[C@H]1OC(n2cnc3c(NCCCCCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O
,CHEMBL641569,Affinity for A2a receptor by displacement of [3H]-CGS- 21680 from human striatum,B,CCNC(=O)[C@H]1OC(n2cnc3c(NCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,,CHEMBL1133855,CHEMBL611273,5.22,=,=,Ki,nM,6083.0,Ki,nM,6083.0,True,CCNC(=O)[C@H]1OC(n2cnc3c(NCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O
,CHEMBL641569,Affinity for A2a receptor by displacement of [3H]-CGS- 21680 from human striatum,B,CCNC(=O)[C@H]1OC(n2cnc3c(NCCCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,,CHEMBL1133855,CHEMBL611561,5.29,=,=,Ki,nM,5096.0,Ki,nM,5096.0,True,CCNC(=O)[C@H]1OC(n2cnc3c(NCCCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O
,CHEMBL641569,Affinity for A2a receptor by displacement of [3H]-CGS- 21680 from human striatum,B,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,,CHEMBL1133855,CHEMBL464859,7.82,=,=,Ki,nM,15.1,Ki,nM,15.1,False,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
,CHEMBL641569,Affinity for A2a receptor by displacement of [3H]-CGS- 21680 from human striatum,B,CCNC(=O)[C@H]1OC(n2cnc3c(NCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,,CHEMBL1133855,CHEMBL611552,5.17,=,=,Ki,nM,6750.0,Ki,nM,6750.0,True,CCNC(=O)[C@H]1OC(n2cnc3c(NCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,COc1ccc2c(O)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL329294,5.85,=,=,Ki,nM,1400.0,Ki,nM,1400.0,False,COc1ccc2c(O)cc(-c3ccccc3)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,COc1ccc2c(O)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL329294,6.31,=,=,Ki,nM,490.0,Ki,nM,490.0,False,COc1ccc2c(O)cc(-c3ccccc3)nc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Oc1cc(-c2ccccc2)nc2nc(F)ccc12,,CHEMBL1149169,CHEMBL97757,6.77,=,=,Ki,nM,170.0,Ki,nM,170.0,False,Oc1cc(-c2ccccc2)nc2nc(F)ccc12
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Oc1cc(-c2ccccc2)nc2nc(F)ccc12,,CHEMBL1149169,CHEMBL97757,5.57,=,=,Ki,nM,2700.0,Ki,nM,2700.0,False,Oc1cc(-c2ccccc2)nc2nc(F)ccc12
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Oc1cc(-c2ccccc2)nc2nc(Cl)ccc12,,CHEMBL1149169,CHEMBL97760,7.0,=,=,Ki,nM,100.0,Ki,nM,100.0,False,Oc1cc(-c2ccccc2)nc2nc(Cl)ccc12
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Oc1cc(-c2ccccc2)nc2nc(Cl)ccc12,,CHEMBL1149169,CHEMBL97760,6.35,=,=,Ki,nM,450.0,Ki,nM,450.0,False,Oc1cc(-c2ccccc2)nc2nc(Cl)ccc12
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,,CHEMBL1149169,CHEMBL17127,8.7,=,=,Ki,nM,2.0,Ki,nM,2.0,False,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,,CHEMBL1149169,CHEMBL17127,8.49,=,=,Ki,nM,3.25,Ki,nM,3.25,False,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Cc1ccc2c(NN)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL94538,5.75,=,=,Ki,nM,1800.0,Ki,nM,1800.0,False,Cc1ccc2c(NN)cc(-c3ccccc3)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Cc1ccc2c(NN)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL94538,5.39,=,=,Ki,nM,4100.0,Ki,nM,4100.0,False,Cc1ccc2c(NN)cc(-c3ccccc3)nc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Cc1ccc2c(O)cc(-c3cccc([N+](=O)[O-])c3)nc2n1,,CHEMBL1149169,CHEMBL321769,6.24,=,=,Ki,nM,580.0,Ki,nM,580.0,False,Cc1ccc2c(O)cc(-c3cccc([N+](=O)[O-])c3)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Cc1ccc2c(O)cc(-c3cccc([N+](=O)[O-])c3)nc2n1,,CHEMBL1149169,CHEMBL321769,5.47,=,=,Ki,nM,3400.0,Ki,nM,3400.0,False,Cc1ccc2c(O)cc(-c3cccc([N+](=O)[O-])c3)nc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,CN(C)c1ccc2c(O)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL102429,5.64,=,=,Ki,nM,2300.0,Ki,nM,2300.0,False,CN(C)c1ccc2c(O)cc(-c3ccccc3)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,CN(C)c1ccc2c(O)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL102429,5.89,=,=,Ki,nM,1300.0,Ki,nM,1300.0,False,CN(C)c1ccc2c(O)cc(-c3ccccc3)nc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,,CHEMBL1149169,CHEMBL183,6.7,=,=,Ki,nM,200.0,Ki,nM,200.0,False,CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,,CHEMBL1149169,CHEMBL183,6.84,=,=,Ki,nM,144.0,Ki,nM,144.0,False,CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Cc1ccc2c(O)cc(-c3ccc(F)cc3)nc2n1,,CHEMBL1149169,CHEMBL313864,6.2,=,=,Ki,nM,630.0,Ki,nM,630.0,False,Cc1ccc2c(O)cc(-c3ccc(F)cc3)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Cc1ccc2c(O)cc(-c3ccc(F)cc3)nc2n1,,CHEMBL1149169,CHEMBL313864,6.36,=,=,Ki,nM,440.0,Ki,nM,440.0,False,Cc1ccc2c(O)cc(-c3ccc(F)cc3)nc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Cc1ccc2c(N(C)C)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL97665,5.16,=,=,Ki,nM,7000.0,Ki,nM,7000.0,False,Cc1ccc2c(N(C)C)cc(-c3ccccc3)nc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Oc1cc(-c2ccccc2)nc2nc(NC3CCCCC3)ccc12,,CHEMBL1149169,CHEMBL418797,5.6,=,=,Ki,nM,2500.0,Ki,nM,2500.0,False,Oc1cc(-c2ccccc2)nc2nc(NC3CCCCC3)ccc12
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Oc1cc(-c2ccccc2)nc2nc(NC3CCCCC3)ccc12,,CHEMBL1149169,CHEMBL418797,5.77,=,=,Ki,nM,1700.0,Ki,nM,1700.0,False,Oc1cc(-c2ccccc2)nc2nc(NC3CCCCC3)ccc12
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Cc1ccc2c(O)ccnc2n1,,CHEMBL1149169,CHEMBL103553,5.75,=,=,Ki,nM,1800.0,Ki,nM,1800.0,False,Cc1ccc2c(O)ccnc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Cc1ccc2c(O)cc(-c3ccc(N)cc3)nc2n1,,CHEMBL1149169,CHEMBL104999,6.3,=,=,Ki,nM,500.0,Ki,nM,500.0,False,Cc1ccc2c(O)cc(-c3ccc(N)cc3)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Cc1ccc2c(O)cc(-c3ccc(N)cc3)nc2n1,,CHEMBL1149169,CHEMBL104999,6.96,=,=,Ki,nM,110.0,Ki,nM,110.0,False,Cc1ccc2c(O)cc(-c3ccc(N)cc3)nc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Oc1cc(-c2ccccc2)nc2nc(Oc3ccccc3)ccc12,,CHEMBL1149169,CHEMBL97896,5.72,=,=,Ki,nM,1900.0,Ki,nM,1900.0,False,Oc1cc(-c2ccccc2)nc2nc(Oc3ccccc3)ccc12
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Oc1cc(-c2ccccc2)nc2nc(Oc3ccccc3)ccc12,,CHEMBL1149169,CHEMBL97896,5.32,=,=,Ki,nM,4800.0,Ki,nM,4800.0,False,Oc1cc(-c2ccccc2)nc2nc(Oc3ccccc3)ccc12
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,CCOc1cc(-c2ccccc2)nc2c1ccc(=O)n2CC,,CHEMBL1149169,CHEMBL323288,5.14,=,=,Ki,nM,7200.0,Ki,nM,7200.0,False,CCOc1cc(-c2ccccc2)nc2c1ccc(=O)n2CC
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,CCOc1cc(-c2ccccc2)nc2c1ccc(=O)n2CC,,CHEMBL1149169,CHEMBL323288,5.42,=,=,Ki,nM,3800.0,Ki,nM,3800.0,False,CCOc1cc(-c2ccccc2)nc2c1ccc(=O)n2CC
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,CCOc1ccc2c(=O)cc(-c3ccccc3)n(CC)c2n1,,CHEMBL1149169,CHEMBL102753,5.85,=,=,Ki,nM,1400.0,Ki,nM,1400.0,False,CCOc1ccc2c(=O)cc(-c3ccccc3)n(CC)c2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,CC(=O)Nc1ccc(-c2cc(O)c3ccc(C)nc3n2)cc1,,CHEMBL1149169,CHEMBL104998,5.64,=,=,Ki,nM,2300.0,Ki,nM,2300.0,False,CC(=O)Nc1ccc(-c2cc(O)c3ccc(C)nc3n2)cc1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,CC(=O)Nc1ccc(-c2cc(O)c3ccc(C)nc3n2)cc1,,CHEMBL1149169,CHEMBL104998,5.8,=,=,Ki,nM,1600.0,Ki,nM,1600.0,False,CC(=O)Nc1ccc(-c2cc(O)c3ccc(C)nc3n2)cc1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Cn1c(=O)ccc2c(O)cc(-c3ccccc3)nc21,,CHEMBL1149169,CHEMBL328214,5.19,=,=,Ki,nM,6500.0,Ki,nM,6500.0,False,Cn1c(=O)ccc2c(O)cc(-c3ccccc3)nc21
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,CCCc1cc(O)c2ccc(C)nc2n1,,CHEMBL1149169,CHEMBL103150,6.05,=,=,Ki,nM,900.0,Ki,nM,900.0,False,CCCc1cc(O)c2ccc(C)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,CCCc1cc(O)c2ccc(C)nc2n1,,CHEMBL1149169,CHEMBL103150,6.0,=,=,Ki,nM,1000.0,Ki,nM,1000.0,False,CCCc1cc(O)c2ccc(C)nc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Oc1cc(-c2ccccc2)nc2nc(Br)ccc12,,CHEMBL1149169,CHEMBL97687,7.18,=,=,Ki,nM,66.0,Ki,nM,66.0,False,Oc1cc(-c2ccccc2)nc2nc(Br)ccc12
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Oc1cc(-c2ccccc2)nc2nc(Br)ccc12,,CHEMBL1149169,CHEMBL97687,7.0,=,=,Ki,nM,100.0,Ki,nM,100.0,False,Oc1cc(-c2ccccc2)nc2nc(Br)ccc12
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Cc1ccc2c(S)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL329293,5.9,=,=,Ki,nM,1250.0,Ki,nM,1250.0,False,Cc1ccc2c(S)cc(-c3ccccc3)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Cc1ccc2c(S)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL329293,6.64,=,=,Ki,nM,230.0,Ki,nM,230.0,False,Cc1ccc2c(S)cc(-c3ccccc3)nc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Cc1ccc2c(O)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL97549,6.34,=,=,Ki,nM,460.0,Ki,nM,460.0,False,Cc1ccc2c(O)cc(-c3ccccc3)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Cc1ccc2c(O)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL97549,6.26,=,=,Ki,nM,550.0,Ki,nM,550.0,False,Cc1ccc2c(O)cc(-c3ccccc3)nc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,CCOc1cc(-c2ccccc2)nc2nc(Br)ccc12,,CHEMBL1149169,CHEMBL103559,5.54,=,=,Ki,nM,2900.0,Ki,nM,2900.0,False,CCOc1cc(-c2ccccc2)nc2nc(Br)ccc12
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,CCOc1cc(-c2ccccc2)nc2nc(Br)ccc12,,CHEMBL1149169,CHEMBL103559,6.01,=,=,Ki,nM,970.0,Ki,nM,970.0,False,CCOc1cc(-c2ccccc2)nc2nc(Br)ccc12
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Cc1ccc2c(NC3CCCCC3)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL97624,6.08,=,=,Ki,nM,830.0,Ki,nM,830.0,False,Cc1ccc2c(NC3CCCCC3)cc(-c3ccccc3)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Cc1ccc2c(NC3CCCCC3)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL97624,6.31,=,=,Ki,nM,490.0,Ki,nM,490.0,False,Cc1ccc2c(NC3CCCCC3)cc(-c3ccccc3)nc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,CSc1cc(-c2ccccc2)nc2nc(C)ccc12,,CHEMBL1149169,CHEMBL105000,5.0,=,=,Ki,nM,10000.0,Ki,nM,10000.0,False,CSc1cc(-c2ccccc2)nc2nc(C)ccc12
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,CSc1cc(-c2ccccc2)nc2nc(C)ccc12,,CHEMBL1149169,CHEMBL105000,6.68,=,=,Ki,nM,210.0,Ki,nM,210.0,False,CSc1cc(-c2ccccc2)nc2nc(C)ccc12
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Cc1ccc2c(O)cc(-c3cccc(N)c3)nc2n1,,CHEMBL1149169,CHEMBL323303,6.64,=,=,Ki,nM,230.0,Ki,nM,230.0,False,Cc1ccc2c(O)cc(-c3cccc(N)c3)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Cc1ccc2c(O)cc(-c3cccc(N)c3)nc2n1,,CHEMBL1149169,CHEMBL323303,5.89,=,=,Ki,nM,1300.0,Ki,nM,1300.0,False,Cc1ccc2c(O)cc(-c3cccc(N)c3)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Cc1cc(O)c2ccc(N)nc2n1,,CHEMBL1149169,CHEMBL321330,5.12,=,=,Ki,nM,7500.0,Ki,nM,7500.0,False,Cc1cc(O)c2ccc(N)nc2n1
,CHEMBL639492,"Binding affinity against adenosine A2 receptor in bovine striatal membranes using [3H]-CGS-21,680 as radioligand",B,Cc1ccc2c(N)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL97337,6.38,=,=,Ki,nM,420.0,Ki,nM,420.0,False,Cc1ccc2c(N)cc(-c3ccccc3)nc2n1
,CHEMBL642332,Binding affinity against adenosine A2 receptor in human striatal membranes using [3H]CGS-21680 as radioligand,B,Cc1ccc2c(N)cc(-c3ccccc3)nc2n1,,CHEMBL1149169,CHEMBL97337,6.68,=,=,Ki,nM,210.0,Ki,nM,210.0,False,Cc1ccc2c(N)cc(-c3ccccc3)nc2n1
